project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
24552653,43341994,44503962,freelancer,active,1585669127,Good work. Nothing more to explain.,1585669127,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'NO', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 24552653, 'context_name': 'Integrate an admin html theme with angularjs', 'seo_url': 'projects/angular-js/Integrate-admin-html-theme-with/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,150.0,False,15219438
24771675,43341994,32756915,freelancer,active,1586349341,"Was the only freelancer (after asking about 10) who understood and could deliver on my requirements. Very fast (1 day), and offers support! Going to use again for sure.",1586349341,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24771675, 'context_name': 'Edit my CSS on my site', 'seo_url': 'projects/css/Edit-CSS-site/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,15264926
24234248,43341994,32371077,freelancer,active,1586371918,Very good developer. He delivered the project on time and with quality of work. Ivan is excellent  on communication and replies instantly. Highly recommended!  ,1586371918,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24234248, 'context_name': 'Traccar custom Gps software modification.  2d stage of development', 'seo_url': 'projects/gps/Traccar-custom-Gps-software-modification/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",800.0,False,200.0,False,15267598
24775850,43341994,2708217,freelancer,active,1586543523,"Not only delivered the recovered DB, but he did it on time and with a great professionalism. I was completely surprised with his skills and that was for sure a tough task. He deserves Congratulations and yes, Ivan thank you personally for all. I will work with you again, for sure. All the best.",1586543523,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24775850, 'context_name': 'Recover innodb database from frm and ibd files', 'seo_url': 'projects/mysql/Recover-innodb-database-from-frm-24775850/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",140.0,False,140.0,False,15284114
24586162,43341994,1126656,freelancer,active,1586659507,Fantastic coder - I will surely rehire him. Did perfect job.,1586659507,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24586162, 'context_name': 'Fix my Android Studio APK 2', 'seo_url': 'projects/android/Fix-Android-Studio-APK-24586162/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,200.0,False,15290881
24906792,43341994,41526647,freelancer,active,1587045344,Great contractor !!! will work again definitely,1587045344,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24906792, 'context_name': 'angular 7 bugs in the application (angular libraries expert)', 'seo_url': 'projects/angular-js/angular-bugs-the-application-angular/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",40.0,False,40.0,False,15324809
24947171,43341994,45589865,freelancer,active,1587122276,continue work!                                          ,1587122276,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24947171, 'context_name': 'node.js implementazione amazon pay', 'seo_url': 'projects/javascript/node-implementazione-amazon-pay/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,90.0,False,15332266
24935544,43341994,720986,freelancer,active,1587227456,"Perfect dev, will work again

[16 April, 2020] perfect mediawiki developer, I will keep working with him again. thanks Ivan",1587227456,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'expertise': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 24935544, 'context_name': 'Need skilled mediawiki developer to fix an issue', 'seo_url': 'projects/php/Need-skilled-mediawiki-developer-fix/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",38.0,False,152.0,False,15342273
24887001,43341994,45491138,freelancer,active,1587450424,Ivan is professional and a good communicator. Job well done. Thanks.,1587450424,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24887001, 'context_name': 'JavaScript hashing algorithm', 'seo_url': 'projects/javascript/JavaScript-hashing-algorithm/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.768671, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",300.0,False,300.0,False,15363028
25092537,43341994,2009528,freelancer,active,1587747093,Professional work. Delivered on schedule and on spec. I would hire him again.,1587747093,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25092537, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-25092537/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,500.0,False,15393231
25138653,43341994,15607534,freelancer,active,1588018343,Professional! great job!,1588018343,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25138653, 'context_name': 'Bug fixing', 'seo_url': 'projects/html/Bug-fixing-25138653/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,15417193
25172089,43341994,43941045,freelancer,active,1588103140,"Es un placer trabajar con IVAN, ha entregado a tiempo y correctamente. un placer ",1588103140,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25172089, 'context_name': 'Implementar diseño en desarrollo JavaScript/node', 'seo_url': 'projects/nodejs/Implementar-dise-desarrollo-JavaScript/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,580.0,False,15425594
25130156,43341994,8777631,freelancer,active,1588194506,"Excellent Professional.

Did what was pretended.

thank you Ivan :)
",1588194506,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25130156, 'context_name': 'Help in customization of woocommerce emails and frontend', 'seo_url': 'projects/wordpress/Help-customization-woocommerce-emails/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",12.0,False,100.0,False,15434837
25279819,43341994,8777631,freelancer,active,1588697409,"Excellent developer.

Very happy to work with him.

Thanks Ivan",1588697409,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25279819, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-25279819/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,15482510
25394886,43341994,31118820,freelancer,active,1589374705,"Very quick worker, clean react code, no complaints ",1589374705,4.8,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 4.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25394886, 'context_name': 'Dashboard Design + React JS Code', 'seo_url': 'projects/javascript/Dashboard-Design-React-Code/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",500.0,False,500.0,False,15548061
25442364,43341994,14884962,freelancer,active,1589415734,Ivan was very professional with great attention to detail. He got the job done in my short time frame. Thanks,1589415734,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25442364, 'context_name': 'html Email coding tune up', 'seo_url': 'projects/website-design/html-Email-coding-tune/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.768671, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",25.0,False,200.0,False,15552780
25455118,43341994,7525447,freelancer,active,1589572315,He did his job very well. I would love to see him again.,1589572315,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25455118, 'context_name': 'Looking immediate Database expert. Massive loading issues MariaDB', 'seo_url': 'projects/mysql/Looking-immediate-Database-expert/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",500.0,False,500.0,False,15568554
25597110,43341994,46521947,freelancer,active,1590177828,very easy to work with and always delivers on time,1590177828,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25597110, 'context_name': 'admin dashboard', 'seo_url': 'projects/html/admin-dashboard-25597110/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",150.0,False,300.0,False,15627525
25327387,43341994,694668,freelancer,active,1590676687,"I did like Ivan's work on the revised project, he wrote some decent code. There were issues though concerning his contacting me through Skype to try to ask if I would set the project to be finished early (without being completed), to pay the rest of the funds through Paypal (vs. Freelancer) and to give him 5 star feedback.",1590676687,3.2,complete,"{'category_ratings': {'hire_again': 1.0, 'quality': 5.0, 'professionalism': 2.0, 'expertise': 4.0, 'communication': 4.0}, 'on_time_display': 'NO', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25327387, 'context_name': '""Smoke"" Image Generator', 'seo_url': 'projects/c-sharp-programming/Smoke-Image-Generator/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",400.0,False,400.0,False,15673721
26225116,43341994,43941045,freelancer,active,1592990059,Ivan delivered great result very fast. Professional work. I will definitely hire him again soon. Thank you,1592990059,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 26225116, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-26225116/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,50.0,False,15891165
26268932,43341994,43941045,freelancer,active,1593183570,"""Excellent. Great result all the time. Thank you!""",1593183570,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 26268932, 'context_name': 'Project for Ivan A. -- 2', 'seo_url': 'projects/php/Project-for-Ivan-26268932/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,50.0,False,15910276
26288510,43341994,26495557,freelancer,active,1593550501,Good Job! Thank you!,1593550501,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 26288510, 'context_name': 'Modify MySQL database', 'seo_url': 'projects/mysql/Modify-MySQL-database/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,15943339
25740246,43341994,41019151,freelancer,active,1594913686,Fantastic and professional programmer! I really want to keep engaging with Ivan. Top quality,1594913686,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25740246, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-25740246/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",500.0,False,500.0,False,16057193
25076828,43341994,26189463,freelancer,active,1599626265,"Great to work with... Very responsive and a professional ... He has a customer for life.

John Bittner
Xaccel Networks
",1599626265,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25076828, 'context_name': 'Javascript for RING API', 'seo_url': 'projects/javascript/Javascript-for-RING-API/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",25.0,False,3010.48,False,16397096
27783800,43341994,50533410,freelancer,active,1602874214,"veramente bravo e soprattutto veloce.. molto veloce e sicuramente lavoreremo ancora insieme


[16 October, 2020] veloce e bravo.. specialista nel suo lavoro. sicuramente lavoreremo altre volte insieme",1602874214,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'communication': 5.0, 'expertise': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 27783800, 'context_name': 'piccole modifiche', 'seo_url': 'projects/php/piccole-modifiche/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",18.0,False,36.0,False,16629359
27826941,43341994,11801602,freelancer,active,1604291697,"Great Professional, so happy for your job.",1604291697,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 27826941, 'context_name': 'Fix Bug Ionic', 'seo_url': 'projects/phonegap/Fix-Bug-Ionic/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,330.0,False,16727896
27966378,43341994,43675636,freelancer,active,1604584462,"I recommend Ivan, very professional",1604584462,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 27966378, 'context_name': 'PHP/Javascript/jQuery programming -- 2', 'seo_url': 'projects/php/PHP-Javascript-jQuery-programming-27966378/'}","{'id': 9, 'code': 'CAD', 'sign': '$', 'name': 'Canadian Dollar', 'exchange_rate': 0.787135, 'country': 'CA', 'is_external': False, 'is_escrowcom_supported': False}",200.0,False,250.0,False,16749918
28056300,43341994,30761021,freelancer,active,1604935212,I am very satisfied IvanCoder204,1604935212,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 28056300, 'context_name': 'Project for IvanCoder204', 'seo_url': 'projects/php/Project-for-IvanCoder-28056300/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",300.0,False,300.0,False,16773663
28095285,43341994,1878014,freelancer,active,1605206470,Hard working guy - put a real shit in to get the problem solved,1605206470,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 28095285, 'context_name': 'WebRTC Safari Mobile issue', 'seo_url': 'projects/javascript/WebRTC-Safari-Mobile-issue/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",200.0,False,200.0,False,16795132
28094414,43341994,50719346,freelancer,active,1605288510,"I could not be happier with the work provided by Ivan!  He is extremely knowledgable and excellent in communicating.  

This project required a lot of thinking outside the box and Ivan met and exceeded all expectations.   Will definitely be using him again.",1605288510,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 28094414, 'context_name': 'Tesla API Token Generation -- 2', 'seo_url': 'projects/28094414/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,1300.0,True,16800995
28044817,43341994,7126567,freelancer,active,1605622042,"Great Work, Good communication, I recommand Ivan",1605622042,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 28044817, 'context_name': ""Problem with firebase's push notifications and ionic v1 with Android"", 'seo_url': 'projects/angular-js/Problem-with-firebase-push-notifications/'}","{'id': 9, 'code': 'CAD', 'sign': '$', 'name': 'Canadian Dollar', 'exchange_rate': 0.787135, 'country': 'CA', 'is_external': False, 'is_escrowcom_supported': False}",200.0,False,400.0,False,16823197
28036250,43341994,748434,freelancer,active,1606010173,Ivan know best how to get the project done within the desired timeframe and cost. ,1606010173,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 28036250, 'context_name': 'Add content to React website theme', 'seo_url': 'projects/javascript/Add-content-React-website-theme/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,40.0,False,16851552
27886705,43341994,50680010,freelancer,active,1606832693,"Awesome work, very professional!",1606832693,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 27886705, 'context_name': 'Project for IvanCoder204 -- 2', 'seo_url': 'projects/php/Project-for-IvanCoder-27886705/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,1500.0,False,16910329
28844007,43341994,47382893,freelancer,active,1610104629,"This developer is talented developer. He provided quickly and qualified work on time.
Thank you",1610104629,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 28844007, 'context_name': 'Parse cookie from header and decode JWT token', 'seo_url': 'projects/php/Parse-cookie-from-header-decode/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,100.0,False,17129659
project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
24088336,43341994,36153269,freelancer,active,1582697868,"Ivan has shown me his best skills. This was a simple project and an urgent project.
He delivered a project with good quality on time. We will need more work and hire him again in the future.
Thank you for your service. Highly recommend him to all clients!",1582697868,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24088336, 'context_name': 'Project 24088336 has been deleted', 'seo_url': 'projects/nodejs/finding-full-stack-web-developer/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",15.0,False,150.0,False,14944027
24040772,43341994,36442890,freelancer,active,1583047905,good professional freelancer to work with ,1583047905,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24040772, 'context_name': 'Need a Programmer / Developer / Coder help with using LARAVEL / PHP / PYTHON / JAVA / C++', 'seo_url': 'projects/php/Need-Programmer-Developer-Coder-help/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,200.0,False,14976811
24150161,43341994,10225997,freelancer,active,1583297296,Ivan provided great initiative and delivered the required result with little guidance. As I used Ivan for a small bubble.io development project with limited hours I recommend this freelancer for small to medium bubble.io projects.  ,1583297296,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24150161, 'context_name': 'Vehicle and Equipment Register in Bubble.io', 'seo_url': 'projects/web-development/Vehicle-Equipment-Register-Bubble/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.768671, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",12.0,False,192.0,False,15000602
24249970,43341994,1851401,freelancer,active,1583522937,Great job with implementing of Google IMA SDK  :),1583522937,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24249970, 'context_name': 'Google Ads IMA SDK HTML5 implementation', 'seo_url': 'projects/html-five/Google-Ads-IMA-SDK-HTML/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",150.0,False,150.0,False,15023438
24280748,43341994,11637862,freelancer,active,1583629106,Great work from Ivan will use again,1583629106,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24280748, 'context_name': 'Troubleshoot static files not rendering in Aws Elastic Beanstalk Flask app with blueprints structure', 'seo_url': 'projects/amazon-web-services/Troubleshoot-static-files-not-rendering/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,50.0,False,15032162
24399306,43341994,4729231,freelancer,active,1584220037,"Perfect, punctual, accurate, fast.",1584220037,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24399306, 'context_name': 'Create simple CSS/HTML site and deply it on EC2', 'seo_url': 'projects/html/Create-simple-CSS-HTML-site/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,100.0,False,15086187
